r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,ep_ffi,ep_bf1b1,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
45.199997,100,473.2316,1.0,3.0,45.2,0.26,74.0,26.0,74.0,0.0,0.0,0.0,603.73,1.57,21.72,0.68,1.0
81.93338,100,476.278481,0.93,2.0,81.93,0.05,95.0,5.0,95.0,0.0,0.0,0.0,541.8,2.27,36.57,0.67,1.02
46.0,100,478.85779,-1.0,2.0,46.0,0.26,74.0,26.0,74.0,0.0,0.0,0.0,509.14,1.41,28.04,0.6,0.72
80.000015,100,481.518878,0.8,3.0,80.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,575.29,4.0,34.61,0.74,0.82
30.0,100,484.296009,1.0,0.0,30.0,0.35,65.0,35.0,65.0,0.0,0.0,0.0,656.19,1.0,21.73,0.74,0.95
20.266663,100,486.717397,0.0,3.0,20.27,0.0,100.0,0.0,100.0,0.0,0.0,0.0,705.89,12.96,14.56,0.65,0.96
53.333305,100,489.000414,0.53,0.0,53.33,0.0,100.0,0.0,100.0,0.0,0.0,0.0,534.34,8.0,18.39,0.75,0.9
81.733376,100,491.35566,0.93,3.0,81.73,0.06,94.0,6.0,94.0,0.0,0.0,0.0,519.39,2.0,31.84,0.75,0.89
64.13335,100,494.243574,0.93,2.0,64.13,0.13,87.0,13.0,87.0,0.0,0.0,0.0,557.7,2.7,33.32,0.58,0.79
32.13333,100,498.090537,1.0,1.0,32.13,0.33,67.0,33.0,67.0,0.0,0.0,0.0,612.77,1.42,26.11,0.45,0.94
68.66668,100,501.294865,0.93,0.0,68.67,0.12,88.0,12.0,88.0,0.0,0.0,0.0,442.94,2.25,34.33,0.36,1.03
77.73337,100,504.734158,0.93,0.0,77.73,0.08,92.0,8.0,92.0,0.0,0.0,0.0,645.38,2.02,30.17,0.74,0.93
72.79999,100,508.194534,0.8,3.0,72.8,0.0,100.0,0.0,100.0,0.0,0.0,0.0,559.58,5.08,29.04,0.71,0.94
64.06667,100,511.753962,1.0,1.0,64.07,0.23,77.0,23.0,77.0,0.0,0.0,0.0,571.35,1.38,28.4,0.56,0.99
80.000015,100,514.925913,0.8,1.0,80.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,616.44,4.0,39.81,0.75,1.08
53.333305,100,517.770431,0.53,1.0,53.33,0.0,100.0,0.0,100.0,0.0,0.0,0.0,632.91,8.0,17.12,0.75,0.88
83.86671,100,521.133028,0.93,0.0,83.87,0.0,100.0,0.0,100.0,0.0,0.0,0.0,476.6,3.42,32.32,0.59,1.01
15.8,100,524.373076,0.93,1.0,15.8,0.01,99.0,1.0,99.0,0.0,0.0,0.0,540.19,13.45,11.7,0.68,1.01
80.000015,100,526.893305,0.8,1.0,80.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,586.54,4.0,31.35,0.75,1.07
80.000015,100,529.809052,0.8,2.0,80.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,555.77,4.0,35.74,0.58,0.86
0.0,100,532.706222,0.0,2.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,691.19,16.0,9.26,0.75,0.95
28.933334,100,535.052559,1.0,3.0,28.93,0.35,65.0,35.0,65.0,0.0,0.0,0.0,687.83,1.25,23.96,0.73,0.89
33.26665,100,537.740367,0.93,3.0,33.27,0.05,95.0,5.0,95.0,0.0,0.0,0.0,505.88,9.96,19.16,0.52,0.76
79.20001,100,540.537868,0.8,3.0,79.2,0.0,100.0,0.0,100.0,0.0,0.0,0.0,609.77,4.12,38.03,0.75,0.9
0.0,100,543.498516,0.0,1.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,691.6,16.0,10.1,0.75,0.79
77.600006,100,546.144823,0.8,0.0,77.6,0.0,100.0,0.0,100.0,0.0,0.0,0.0,547.18,4.36,39.28,0.71,0.87
78.40001,100,550.044931,0.8,2.0,78.4,0.0,100.0,0.0,100.0,0.0,0.0,0.0,627.07,4.24,34.97,0.65,0.94
80.000015,100,555.208948,0.8,2.0,80.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,667.29,4.0,36.96,0.75,1.01
45.8,100,559.554048,-1.0,2.0,45.8,0.27,73.0,27.0,73.0,0.0,0.0,0.0,615.13,1.04,27.74,0.74,1.0
47.33332,100,563.547415,1.0,0.0,47.33,0.1,90.0,10.0,90.0,0.0,0.0,0.0,607.34,6.44,22.15,0.54,0.98
