r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,ep_ffi,ep_bf1b1,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
27.378271,100,336.811704,0.41,1.0,27.38,0.12,88.0,12.0,88.0,0.0,0.0,0.0,552.97,6.73,21.65,0.41,0.39
54.62692,100,339.412798,0.62,2.0,54.63,0.0,100.0,0.0,100.0,0.0,0.0,0.0,454.28,5.88,29.53,0.36,0.84
58.14864,100,343.003059,0.6,3.0,58.15,0.03,97.0,3.0,97.0,0.0,0.0,0.0,370.23,13.0,15.56,0.55,0.99
63.10755,100,345.898782,0.63,1.0,63.11,0.0,100.0,0.0,100.0,0.0,0.0,0.0,369.56,13.56,10.6,0.54,1.11
50.335262,100,349.299524,0.55,0.0,50.34,0.02,98.0,2.0,98.0,0.0,0.0,0.0,466.5,5.53,25.36,0.29,1.0
66.97751,100,351.814771,0.73,0.0,66.98,0.0,100.0,0.0,100.0,0.0,0.0,0.0,330.9,6.88,24.15,0.4,1.1
63.554947,100,354.177198,0.66,0.0,63.55,0.02,98.0,2.0,98.0,0.0,0.0,0.0,331.74,14.23,13.77,0.63,0.54
44.870823,100,356.834527,0.63,0.0,44.87,0.17,83.0,17.0,83.0,0.0,0.0,0.0,255.31,2.73,28.92,0.32,0.83
57.52564,100,360.295728,0.6,0.0,57.53,0.02,98.0,2.0,98.0,0.0,0.0,0.0,393.2,13.77,11.79,0.66,1.05
68.9592,100,363.86248,0.6,0.0,68.96,0.0,100.0,0.0,100.0,0.0,0.0,0.0,311.1,13.36,11.46,0.54,1.1
47.67201,100,367.004485,0.49,2.0,47.67,0.04,96.0,4.0,96.0,0.0,0.0,0.0,462.29,3.72,33.71,0.67,1.04
59.694157,100,369.496801,0.65,3.0,59.69,0.03,97.0,3.0,97.0,0.0,0.0,0.0,354.31,3.21,34.94,0.57,1.02
65.43491,100,372.013567,0.66,1.0,65.43,0.0,100.0,0.0,100.0,0.0,0.0,0.0,346.31,7.52,22.31,0.72,0.42
58.672718,100,375.038094,0.53,2.0,58.67,0.0,100.0,0.0,100.0,0.0,0.0,0.0,413.86,7.8,18.16,0.53,0.77
46.181454,100,377.861858,0.65,3.0,46.18,0.13,87.0,13.0,87.0,0.0,0.0,0.0,320.43,5.83,19.75,0.56,0.97
54.58162,100,380.405939,0.7,2.0,54.58,0.07,93.0,7.0,93.0,0.0,0.0,0.0,338.49,9.29,16.58,0.58,0.71
55.717846,100,382.764328,0.81,0.0,55.72,0.08,92.0,8.0,92.0,0.0,0.0,0.0,308.11,3.51,31.62,0.28,0.88
65.39747,100,384.435125,0.63,0.0,65.4,0.0,100.0,0.0,100.0,0.0,0.0,0.0,346.68,10.64,16.97,0.26,0.77
67.58323,100,386.650388,0.67,3.0,67.58,0.01,99.0,1.0,99.0,0.0,0.0,0.0,307.93,12.93,13.82,0.48,0.59
30.689985,100,388.390517,0.59,2.0,30.69,0.15,85.0,15.0,85.0,0.0,0.0,0.0,463.01,4.34,25.16,0.37,0.67
60.17111,100,389.704458,0.78,3.0,60.17,0.08,92.0,8.0,90.0,0.0,2.0,0.0,259.75,5.56,23.78,0.48,0.45
77.81694,100,391.022978,0.85,1.0,77.82,0.01,99.0,1.0,97.0,0.0,1.0,1.0,204.67,10.22,17.24,0.36,0.35
64.76881,100,393.408257,0.74,0.0,64.77,0.1,90.0,10.0,88.0,0.0,0.0,2.0,258.87,1.93,31.31,0.6,0.47
66.97109,100,396.460447,0.74,3.0,66.97,0.06,94.0,6.0,93.0,0.0,1.0,0.0,224.49,6.66,17.74,0.45,0.98
56.240425,100,399.684966,0.78,3.0,56.24,0.13,87.0,13.0,82.0,1.0,2.0,2.0,204.93,5.68,29.18,0.15,1.02
68.57351,100,402.826173,0.62,0.0,68.57,0.0,100.0,0.0,100.0,0.0,0.0,0.0,314.95,12.16,12.74,0.47,1.02
26.555891,100,405.899073,0.68,1.0,26.56,0.27,73.0,27.0,73.0,0.0,0.0,0.0,267.09,1.33,25.47,0.29,0.99
49.369324,100,408.887947,0.65,1.0,49.37,0.07,93.0,7.0,92.0,1.0,0.0,0.0,394.48,7.15,32.99,0.59,0.94
15.935319,100,411.457888,0.68,0.0,15.94,0.3,70.0,30.0,70.0,0.0,0.0,0.0,344.44,2.11,28.57,0.51,0.98
48.047153,100,414.294027,0.59,5.0,48.05,0.06,94.0,6.0,81.0,6.0,5.0,2.0,425.6,4.67,26.76,0.39,0.95
70.6217,100,416.971126,-1.0,3.0,70.62,0.02,98.0,2.0,98.0,0.0,0.0,0.0,259.7,6.24,24.56,0.39,0.85
60.399734,100,420.250279,0.78,2.0,60.4,0.11,89.0,11.0,83.0,0.0,2.0,4.0,198.56,5.73,18.07,0.46,1.01
54.754475,100,423.330541,0.68,2.0,54.75,0.08,92.0,8.0,85.0,3.0,1.0,3.0,318.57,2.41,36.1,0.59,0.99
53.49817,100,426.611094,0.65,2.0,53.5,0.05,95.0,5.0,87.0,3.0,3.0,2.0,384.85,6.61,19.43,0.56,0.99
25.756104,100,429.808828,0.62,1.0,25.76,0.23,77.0,23.0,68.0,1.0,4.0,4.0,367.44,2.04,36.75,0.42,1.01
53.622456,100,433.186354,0.64,3.0,53.62,0.07,93.0,7.0,78.0,4.0,6.0,5.0,348.8,9.72,17.81,0.52,0.78
60.37355,100,437.26508,0.65,3.0,60.37,0.04,96.0,4.0,96.0,0.0,0.0,0.0,330.11,5.94,23.43,0.61,0.93
42.31558,100,440.409033,-1.0,2.0,42.32,0.09,91.0,9.0,87.0,2.0,2.0,0.0,436.66,2.3,26.64,0.56,1.1
53.65024,100,443.515954,0.84,3.0,53.65,0.15,85.0,15.0,83.0,0.0,1.0,1.0,193.16,2.78,28.49,0.45,1.04
48.96231,100,446.745119,0.85,3.0,48.96,0.18,82.0,18.0,82.0,0.0,0.0,0.0,184.2,9.79,17.04,0.49,1.02
31.248837,100,449.863569,0.77,3.0,31.25,0.25,75.0,25.0,74.0,1.0,0.0,0.0,250.77,2.02,32.92,0.5,0.99
63.055275,100,453.293207,0.67,0.0,63.06,0.02,98.0,2.0,98.0,0.0,0.0,0.0,336.83,7.2,25.14,0.27,1.02
58.864395,100,457.083281,-1.0,0.0,58.86,0.03,97.0,3.0,93.0,2.0,0.0,2.0,362.86,14.44,11.56,0.45,0.88
76.9453,100,460.15033,0.78,1.0,76.95,0.0,100.0,0.0,100.0,0.0,0.0,0.0,231.32,11.24,14.79,0.44,1.12
66.219086,100,462.50329,0.71,2.0,66.22,0.02,98.0,2.0,98.0,0.0,0.0,0.0,304.58,4.0,37.77,0.46,0.99
68.139366,100,464.805529,0.68,1.0,68.14,0.0,100.0,0.0,100.0,0.0,0.0,0.0,319.29,4.0,31.0,0.75,0.91
63.75702,100,468.120589,0.64,3.0,63.76,0.0,100.0,0.0,100.0,0.0,0.0,0.0,363.07,7.96,15.68,0.74,1.11
66.94511,100,471.549826,0.72,3.0,66.95,0.0,100.0,0.0,100.0,0.0,0.0,0.0,331.22,10.8,13.71,0.59,1.05
71.94987,100,474.808928,0.76,3.0,71.95,0.01,99.0,1.0,99.0,0.0,0.0,0.0,263.87,5.54,27.01,0.34,1.04
67.88391,100,478.013463,0.7,0.0,67.88,0.01,99.0,1.0,99.0,0.0,0.0,0.0,304.9,6.14,30.79,0.5,1.0
46.18693,100,480.995644,0.49,2.0,46.19,0.03,97.0,3.0,96.0,0.0,0.0,1.0,493.43,3.46,44.32,0.55,1.02
72.895004,100,483.791183,0.74,0.0,72.89,0.0,100.0,0.0,100.0,0.0,0.0,0.0,271.78,4.72,29.35,0.63,1.01
78.32572,100,486.540906,0.79,1.0,78.33,0.0,100.0,0.0,100.0,0.0,0.0,0.0,217.53,9.04,15.36,0.45,1.01
27.831696,100,489.505973,0.62,1.0,27.83,0.22,78.0,22.0,78.0,0.0,0.0,0.0,361.77,3.78,22.65,0.38,0.94
68.42527,100,492.375826,0.71,2.0,68.43,0.0,100.0,0.0,100.0,0.0,0.0,0.0,316.43,10.24,17.41,0.48,0.97
29.580606,100,495.798173,0.66,2.0,29.58,0.26,74.0,26.0,73.0,1.0,0.0,0.0,249.66,1.38,28.35,0.7,1.06
45.237167,100,498.922585,0.63,1.0,45.24,0.1,90.0,10.0,64.0,6.0,11.0,9.0,386.87,13.11,11.92,0.6,1.02
25.227242,100,502.03679,-1.0,4.0,25.23,0.22,78.0,22.0,46.0,12.0,12.0,8.0,395.13,11.32,9.61,0.46,1.06
61.25323,100,505.504534,0.74,1.0,61.25,0.06,94.0,6.0,85.0,8.0,0.0,1.0,285.26,4.98,25.4,0.58,1.1
33.904926,100,509.111808,0.58,1.0,33.9,0.16,84.0,16.0,57.0,11.0,5.0,11.0,406.49,3.06,26.04,0.53,1.08
68.44447,100,512.381541,0.84,0.0,68.44,0.08,92.0,8.0,88.0,1.0,2.0,1.0,169.91,3.21,36.08,0.62,1.01
67.242165,100,516.11577,0.76,3.0,67.24,0.05,95.0,5.0,91.0,0.0,2.0,2.0,240.32,3.02,38.14,0.56,1.1
69.226135,100,519.678997,0.81,1.0,69.23,0.06,94.0,6.0,88.0,2.0,2.0,2.0,200.52,7.36,18.38,0.63,1.03
