#{"t_start": 1756446849.9953153, "env_id": "None"}
r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,ep_ffi,ep_bf1b1,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
57.48578,100,992.973198,0.42,1.0,57.49,0.02,98.0,2.0,91.0,5.0,1.0,1.0,393.61,9.75,32.25,0.33,0.23
54.93449,100,993.240105,0.57,1.0,54.93,0.01,99.0,1.0,98.0,0.0,1.0,0.0,435.57,4.47,44.53,0.29,0.23
61.29525,100,993.478499,0.68,0.0,61.3,0.01,99.0,1.0,96.0,0.0,3.0,0.0,371.38,11.05,28.54,0.43,0.25
40.925205,100,993.721797,0.45,1.0,40.93,0.04,96.0,4.0,96.0,0.0,0.0,0.0,532.5,13.81,22.65,0.64,0.22
63.306778,100,993.968366,0.83,1.0,63.31,0.0,100.0,0.0,98.0,0.0,2.0,0.0,367.57,5.02,50.96,0.41,0.22
59.697887,100,994.218674,0.56,1.0,59.7,0.01,99.0,1.0,98.0,0.0,0.0,1.0,387.5,7.2,38.23,0.67,0.23
68.3333,100,994.469147,0.73,2.0,68.33,0.0,100.0,0.0,98.0,1.0,1.0,0.0,317.35,12.48,24.99,0.55,0.23
84.71789,100,994.740241,0.95,1.0,84.72,0.07,93.0,7.0,61.0,23.0,0.0,9.0,143.68,2.08,26.39,0.16,0.23
77.51231,100,994.985042,0.67,6.0,77.51,0.03,97.0,3.0,90.0,4.0,1.0,2.0,170.81,15.18,18.14,0.71,0.25
74.61871,100,995.244302,0.72,0.0,74.62,0.0,100.0,0.0,97.0,2.0,0.0,1.0,254.56,10.14,32.26,0.49,0.23
51.9405,100,995.496942,0.49,0.0,51.94,0.04,96.0,4.0,84.0,10.0,0.0,2.0,417.87,7.14,31.04,0.45,0.24
43.461056,100,995.808432,0.54,0.0,43.46,0.04,96.0,4.0,95.0,1.0,0.0,0.0,506.11,7.54,36.51,0.23,0.22
36.445892,100,996.06608,0.56,4.0,36.45,0.07,93.0,7.0,85.0,7.0,0.0,1.0,533.31,7.58,37.62,0.66,0.28
79.08284,100,996.327568,1.0,6.0,79.08,0.11,89.0,11.0,60.0,22.0,1.0,6.0,168.44,1.26,28.52,0.29,0.24
51.674267,100,996.701893,0.66,1.0,51.67,0.03,97.0,3.0,91.0,4.0,0.0,2.0,436.91,5.21,43.51,0.47,0.24
64.25189,100,996.967662,0.85,0.0,64.25,0.02,98.0,2.0,94.0,2.0,2.0,0.0,324.64,11.68,23.72,0.58,0.36
61.899757,100,997.257573,0.56,3.0,61.9,0.0,100.0,0.0,93.0,5.0,1.0,1.0,381.62,9.98,27.15,0.49,0.24
68.4652,100,997.58096,0.84,1.0,68.47,0.01,99.0,1.0,68.0,28.0,0.0,3.0,299.03,11.96,17.76,0.58,0.27
62.806988,100,997.846968,0.8,3.0,62.81,0.06,94.0,6.0,73.0,15.0,0.0,6.0,268.74,6.35,38.07,0.56,0.3
55.163578,100,998.132774,0.71,0.0,55.16,0.03,97.0,3.0,93.0,3.0,0.0,1.0,400.98,7.62,34.47,0.35,0.25
52.84263,100,998.427743,0.67,3.0,52.84,0.01,99.0,1.0,79.0,16.0,1.0,3.0,456.68,7.93,33.42,0.3,0.26
81.94103,100,998.75487,0.92,1.0,81.94,0.04,96.0,4.0,60.0,32.0,0.0,4.0,147.3,2.83,27.43,0.3,0.27
69.57255,100,999.071447,0.75,1.0,69.57,0.02,98.0,2.0,93.0,3.0,1.0,1.0,270.4,14.8,18.23,0.71,0.3
63.48433,100,999.389521,0.78,3.0,63.48,0.07,93.0,7.0,77.0,9.0,2.0,5.0,242.86,6.11,35.68,0.56,0.29
54.90515,100,999.710826,0.82,4.0,54.91,0.05,95.0,5.0,73.0,16.0,0.0,6.0,370.05,5.84,30.86,0.24,0.3
63.73907,100,999.96729,0.71,3.0,63.74,0.03,97.0,3.0,93.0,1.0,1.0,2.0,312.66,12.93,21.23,0.62,0.3
62.8377,100,1000.222556,0.69,1.0,62.84,0.03,97.0,3.0,95.0,1.0,1.0,0.0,321.94,14.64,21.37,0.68,0.23
78.507965,100,1000.520328,0.8,3.0,78.51,0.01,99.0,1.0,96.0,1.0,0.0,2.0,197.69,14.33,20.37,0.69,0.24
56.769226,100,1000.802357,0.62,2.0,56.77,0.01,99.0,1.0,90.0,7.0,0.0,2.0,417.06,11.61,18.78,0.65,0.28
67.114555,100,1001.236998,0.84,3.0,67.11,0.04,96.0,4.0,78.0,14.0,1.0,3.0,259.96,4.64,32.34,0.38,0.26
49.62683,100,1001.528937,0.58,3.0,49.63,0.03,97.0,3.0,92.0,2.0,2.0,1.0,458.0,9.11,30.86,0.52,0.4
55.672096,100,1001.814,0.57,3.0,55.67,0.05,95.0,5.0,77.0,12.0,1.0,5.0,361.99,9.66,28.75,0.23,0.27
42.512165,100,1002.063235,-1.0,6.0,42.51,0.05,95.0,5.0,80.0,15.0,0.0,0.0,500.37,7.69,32.91,0.36,0.26
82.73934,100,1002.304799,0.83,0.0,82.74,0.0,100.0,0.0,100.0,0.0,0.0,0.0,173.43,15.72,19.72,0.69,0.23
80.79762,100,1002.549534,0.94,2.0,80.8,0.02,98.0,2.0,96.0,1.0,0.0,1.0,155.97,7.96,31.23,0.57,0.22
57.575054,100,1002.925409,0.78,3.0,57.58,0.03,97.0,3.0,86.0,7.0,1.0,3.0,376.14,5.19,39.07,0.45,0.23
66.11753,100,1003.303617,0.78,3.0,66.12,0.01,99.0,1.0,89.0,5.0,1.0,4.0,322.72,5.29,47.36,0.52,0.35
71.60134,100,1003.602014,0.7,2.0,71.6,0.0,100.0,0.0,100.0,0.0,0.0,0.0,284.7,10.61,25.85,0.6,0.35
83.67559,100,1004.031442,0.95,0.0,83.68,0.01,99.0,1.0,59.0,25.0,0.0,15.0,165.73,2.05,28.45,0.18,0.28
59.362446,100,1004.297727,0.65,3.0,59.36,0.03,97.0,3.0,88.0,6.0,0.0,3.0,357.73,12.7,21.5,0.55,0.39
46.62292,100,1004.54699,0.45,3.0,46.62,0.01,99.0,1.0,89.0,8.0,1.0,1.0,519.44,15.76,15.94,0.54,0.24
58.873512,100,1004.793408,0.58,0.0,58.87,0.0,100.0,0.0,94.0,3.0,3.0,0.0,411.85,9.77,29.66,0.25,0.23
46.637543,100,1005.045183,0.5,0.0,46.64,0.0,100.0,0.0,98.0,2.0,0.0,0.0,534.09,6.97,35.52,0.41,0.23
56.09236,100,1005.289839,0.62,1.0,56.09,0.0,100.0,0.0,98.0,1.0,1.0,0.0,439.64,7.19,35.52,0.35,0.23
55.385384,100,1005.57698,0.56,0.0,55.39,0.01,99.0,1.0,97.0,0.0,1.0,1.0,431.02,5.24,44.99,0.51,0.23
61.17129,100,1006.009113,0.62,3.0,61.17,0.03,97.0,3.0,90.0,3.0,0.0,4.0,339.1,11.58,27.14,0.54,0.27
62.838757,100,1006.315135,0.7,0.0,62.84,0.02,98.0,2.0,83.0,12.0,2.0,1.0,339.04,6.84,33.41,0.27,0.41
63.934376,100,1006.58852,0.7,0.0,63.93,0.02,98.0,2.0,95.0,3.0,0.0,0.0,327.87,6.77,39.06,0.42,0.28
81.29088,100,1006.990544,0.89,0.0,81.29,0.0,100.0,0.0,99.0,1.0,0.0,0.0,187.9,13.05,20.32,0.64,0.24
61.854626,100,1007.247692,0.73,2.0,61.85,0.0,100.0,0.0,97.0,0.0,2.0,1.0,382.07,11.4,25.91,0.36,0.37
82.62331,100,1007.516735,1.0,7.0,82.62,0.09,91.0,9.0,63.0,22.0,1.0,5.0,147.85,2.6,31.39,0.26,0.23
72.54884,100,1007.775394,0.83,0.0,72.55,0.02,98.0,2.0,76.0,14.0,2.0,6.0,240.06,12.18,18.12,0.41,0.25
82.26884,100,1008.18651,0.88,3.0,82.27,0.01,99.0,1.0,82.0,13.0,1.0,3.0,159.74,4.98,33.1,0.34,0.24
66.47493,100,1008.549505,0.73,1.0,66.47,0.01,99.0,1.0,98.0,0.0,0.0,1.0,319.12,8.52,26.53,0.38,0.39
42.63692,100,1008.853056,0.51,3.0,42.64,0.02,98.0,2.0,96.0,1.0,1.0,0.0,544.98,4.94,51.84,0.43,0.34
51.61217,100,1009.126468,0.57,0.0,51.61,0.03,97.0,3.0,94.0,1.0,0.0,2.0,437.55,7.75,37.27,0.51,0.28
65.79595,100,1009.407955,0.87,4.0,65.8,0.05,95.0,5.0,80.0,14.0,1.0,0.0,255.52,3.94,37.8,0.37,0.25
51.808437,100,1009.717886,0.54,3.0,51.81,0.04,96.0,4.0,75.0,14.0,1.0,6.0,419.24,6.27,40.44,0.45,0.26
71.69393,100,1010.006045,0.76,2.0,71.69,0.02,98.0,2.0,95.0,2.0,0.0,1.0,248.77,15.54,17.64,0.73,0.29
69.18625,100,1010.35522,0.72,2.0,69.19,0.01,99.0,1.0,90.0,6.0,0.0,3.0,291.76,6.11,35.21,0.21,0.27
56.030746,100,1010.645608,0.69,4.0,56.03,0.03,97.0,3.0,74.0,17.0,0.0,6.0,392.04,8.51,31.02,0.46,0.33
81.12846,100,1010.992566,0.85,2.0,81.13,0.03,97.0,3.0,94.0,3.0,0.0,0.0,133.56,5.28,38.4,0.58,0.27
60.265625,100,1011.301281,0.59,1.0,60.27,0.02,98.0,2.0,97.0,1.0,0.0,0.0,365.27,7.78,37.74,0.21,0.33
59.025497,100,1011.640337,0.74,1.0,59.03,0.04,96.0,4.0,95.0,1.0,0.0,0.0,344.14,12.05,25.58,0.59,0.28
60.469738,100,1011.92557,0.55,0.0,60.47,0.0,100.0,0.0,88.0,8.0,1.0,3.0,395.91,6.22,41.47,0.53,0.32
42.998306,100,1012.191592,0.45,0.0,43.0,0.03,97.0,3.0,90.0,5.0,1.0,1.0,526.26,4.52,47.19,0.38,0.26
63.77179,100,1012.501051,0.68,0.0,63.77,0.01,99.0,1.0,96.0,1.0,2.0,0.0,346.39,12.85,23.06,0.56,0.25
62.719955,100,1012.828715,0.72,2.0,62.72,0.01,99.0,1.0,94.0,1.0,3.0,1.0,357.01,5.27,35.68,0.52,0.29
48.215332,100,1013.138807,0.53,2.0,48.22,0.0,100.0,0.0,98.0,1.0,0.0,1.0,518.33,8.29,37.91,0.38,0.3
87.623795,100,1013.444581,0.97,2.0,87.62,0.04,96.0,4.0,64.0,28.0,1.0,3.0,108.98,3.27,29.95,0.28,0.28
42.12759,100,1013.764433,0.49,0.0,42.13,0.03,97.0,3.0,70.0,16.0,1.0,10.0,535.23,14.41,17.6,0.55,0.28
64.697495,100,1014.034705,0.76,1.0,64.7,0.01,99.0,1.0,95.0,2.0,1.0,1.0,337.05,7.23,39.62,0.49,0.3
47.13221,100,1014.325858,0.48,3.0,47.13,0.02,98.0,2.0,97.0,0.0,0.0,1.0,499.15,13.07,20.65,0.65,0.25
80.004776,100,1014.642089,0.94,0.0,80.0,0.03,97.0,3.0,64.0,23.0,0.0,10.0,186.33,2.54,27.67,0.14,0.27
53.60188,100,1014.930738,0.55,2.0,53.6,0.0,100.0,0.0,88.0,6.0,2.0,4.0,464.52,5.9,38.08,0.49,0.29
59.192593,100,1015.250503,0.52,0.0,59.19,0.03,97.0,3.0,52.0,34.0,2.0,9.0,359.48,5.4,28.72,0.45,0.26
61.992943,100,1015.538864,0.81,1.0,61.99,0.05,95.0,5.0,75.0,15.0,2.0,3.0,295.52,4.35,44.46,0.42,0.29
54.162506,100,1015.842375,0.61,0.0,54.16,0.0,100.0,0.0,94.0,3.0,0.0,3.0,458.92,7.11,31.66,0.42,0.27
49.457874,100,1016.128118,0.58,1.0,49.46,0.06,94.0,6.0,91.0,2.0,0.0,1.0,410.61,3.72,41.96,0.44,0.28
51.45115,100,1016.408677,0.57,3.0,51.45,0.01,99.0,1.0,96.0,1.0,1.0,1.0,470.72,7.11,42.26,0.5,0.26
51.456394,100,1016.679035,0.53,2.0,51.46,0.01,99.0,1.0,97.0,1.0,0.0,1.0,470.67,8.66,29.19,0.44,0.26
91.24626,100,1017.107001,0.91,3.0,91.25,0.0,100.0,0.0,99.0,1.0,0.0,0.0,88.45,16.0,15.03,0.75,0.25
58.489475,100,1017.431636,0.59,0.0,58.49,0.0,100.0,0.0,99.0,0.0,1.0,0.0,415.69,4.88,40.72,0.51,0.41
76.33851,100,1017.747824,0.79,3.0,76.34,0.01,99.0,1.0,97.0,1.0,0.0,1.0,219.58,14.69,21.08,0.71,0.3
49.51122,100,1018.205154,0.54,1.0,49.51,0.02,98.0,2.0,93.0,0.0,2.0,3.0,474.9,6.19,42.16,0.39,0.28
52.53934,100,1018.568933,0.67,2.0,52.54,0.0,100.0,0.0,95.0,1.0,1.0,3.0,475.13,7.24,37.1,0.1,0.41
68.25408,100,1018.910136,0.84,2.0,68.25,0.02,98.0,2.0,89.0,3.0,2.0,4.0,283.84,9.66,25.45,0.46,0.34
65.66808,100,1019.478035,0.74,1.0,65.67,0.03,97.0,3.0,87.0,8.0,1.0,1.0,292.79,14.29,21.32,0.61,0.32
54.57926,100,1019.914961,0.73,3.0,54.58,0.09,91.0,9.0,47.0,35.0,0.0,9.0,302.03,12.01,18.87,0.5,0.54
75.64508,100,1020.264806,0.83,2.0,75.65,0.02,98.0,2.0,86.0,11.0,0.0,1.0,208.5,6.04,31.79,0.51,0.41
79.50707,100,1020.659167,0.54,1.0,79.51,0.01,99.0,1.0,96.0,2.0,1.0,0.0,187.61,6.24,35.16,0.63,0.32
53.06075,100,1021.06809,0.52,3.0,53.06,0.0,100.0,0.0,99.0,1.0,0.0,0.0,469.92,7.33,35.67,0.59,0.37
46.856735,100,1021.612674,0.5,2.0,46.86,0.02,98.0,2.0,98.0,0.0,0.0,0.0,501.96,4.16,42.33,0.15,0.38
47.253773,100,1022.102448,0.71,4.0,47.25,0.08,92.0,8.0,61.0,26.0,1.0,4.0,400.02,10.66,28.77,0.38,0.51
76.122635,100,1022.588939,0.93,4.0,76.12,0.15,85.0,15.0,30.0,45.0,0.0,10.0,164.1,2.08,17.64,0.31,0.46
78.686424,100,1023.173844,0.8,1.0,78.69,0.01,99.0,1.0,92.0,6.0,1.0,0.0,195.89,5.22,38.14,0.59,0.45
61.872437,100,1023.649384,0.64,3.0,61.87,0.01,99.0,1.0,98.0,0.0,0.0,1.0,365.56,12.98,21.36,0.7,0.55
54.43007,100,1024.09271,0.69,1.0,54.43,0.04,96.0,4.0,89.0,6.0,0.0,1.0,391.96,11.13,23.61,0.52,0.45
71.76405,100,1024.536444,0.8,3.0,71.76,0.01,99.0,1.0,99.0,0.0,0.0,0.0,265.74,12.48,26.36,0.62,0.42
65.210724,100,1024.94553,0.73,1.0,65.21,0.03,97.0,3.0,91.0,5.0,0.0,1.0,297.5,14.9,21.17,0.66,0.41
49.971146,100,1025.476158,0.42,2.0,49.97,0.02,98.0,2.0,87.0,8.0,1.0,2.0,470.21,6.89,30.99,0.62,0.38
59.087925,100,1025.975839,0.6,2.0,59.09,0.0,100.0,0.0,100.0,0.0,0.0,0.0,409.71,12.4,25.23,0.33,0.49
71.82767,100,1026.43211,0.66,3.0,71.83,0.0,100.0,0.0,99.0,0.0,0.0,1.0,282.44,6.68,38.94,0.54,0.47
52.44656,100,1026.935103,0.58,1.0,52.45,0.01,99.0,1.0,96.0,0.0,1.0,2.0,460.68,5.89,40.72,0.19,0.42
55.90891,100,1027.376556,0.56,1.0,55.91,0.02,98.0,2.0,96.0,0.0,1.0,1.0,409.68,13.58,21.34,0.47,0.47
49.51927,100,1027.833887,0.49,0.0,49.52,0.01,99.0,1.0,96.0,0.0,2.0,1.0,490.21,6.94,39.03,0.43,0.41
47.87034,100,1028.267982,0.5,1.0,47.87,0.0,100.0,0.0,95.0,1.0,1.0,3.0,521.78,4.23,37.92,0.43,0.43
76.34341,100,1028.647064,0.82,2.0,76.34,0.01,99.0,1.0,97.0,1.0,0.0,1.0,219.53,14.82,18.89,0.59,0.41
62.38797,100,1028.995045,0.68,0.0,62.39,0.01,99.0,1.0,85.0,9.0,1.0,4.0,360.36,11.05,26.57,0.48,0.36
39.866764,100,1029.337082,0.44,1.0,39.87,0.04,96.0,4.0,96.0,0.0,0.0,0.0,543.51,6.18,42.92,0.33,0.32
66.653,100,1029.703583,0.69,3.0,66.65,0.01,99.0,1.0,97.0,1.0,1.0,0.0,317.32,15.6,16.99,0.74,0.32
59.90401,100,1030.100083,0.94,2.0,59.9,0.06,94.0,6.0,66.0,22.0,2.0,4.0,299.59,4.73,27.45,0.46,0.34
78.07606,100,1030.604143,0.97,4.0,78.08,0.06,94.0,6.0,45.0,42.0,0.0,7.0,148.98,2.94,23.26,0.34,0.37
78.54043,100,1030.934147,0.82,3.0,78.54,0.0,100.0,0.0,100.0,0.0,0.0,0.0,215.38,13.66,23.71,0.66,0.47
35.62936,100,1031.240586,0.46,1.0,35.63,0.01,99.0,1.0,97.0,0.0,0.0,2.0,630.38,3.78,41.85,0.37,0.3
67.12618,100,1031.619633,0.74,0.0,67.13,0.04,96.0,4.0,92.0,0.0,2.0,2.0,259.84,15.13,16.77,0.68,0.28
71.59405,100,1031.936293,0.8,0.0,71.59,0.03,97.0,3.0,95.0,0.0,2.0,0.0,231.76,15.52,15.76,0.73,0.35
63.12053,100,1032.191192,0.64,1.0,63.12,0.02,98.0,2.0,94.0,1.0,3.0,0.0,336.17,11.88,27.0,0.53,0.3
67.05345,100,1032.445058,0.7,0.0,67.05,0.0,100.0,0.0,97.0,1.0,2.0,0.0,330.14,15.8,16.53,0.74,0.23
46.224808,100,1032.704556,0.58,0.0,46.22,0.01,99.0,1.0,96.0,1.0,2.0,0.0,523.46,8.9,35.93,0.45,0.23
67.164505,100,1032.955492,0.74,3.0,67.16,0.04,96.0,4.0,82.0,9.0,2.0,3.0,259.44,6.7,39.4,0.62,0.24
81.10655,100,1033.22753,0.97,2.0,81.11,0.05,95.0,5.0,60.0,32.0,1.0,2.0,178.65,2.89,30.89,0.4,0.23
40.915527,100,1033.487239,0.54,1.0,40.92,0.04,96.0,4.0,96.0,0.0,0.0,0.0,532.6,4.39,41.13,0.53,0.25
69.13189,100,1033.884929,0.75,4.0,69.13,0.01,99.0,1.0,95.0,4.0,0.0,0.0,292.31,12.92,21.54,0.62,0.24
57.40582,100,1034.192302,0.77,0.0,57.41,0.01,99.0,1.0,69.0,24.0,0.0,6.0,410.63,11.65,21.22,0.55,0.38
76.22814,100,1034.619882,0.94,0.0,76.23,0.06,94.0,6.0,68.0,21.0,3.0,2.0,126.11,5.12,36.63,0.46,0.29
77.13277,100,1035.18927,0.85,0.0,77.13,0.01,99.0,1.0,82.0,12.0,0.0,5.0,211.57,7.52,30.19,0.61,0.4
63.20195,100,1035.694887,0.81,3.0,63.2,0.04,96.0,4.0,78.0,15.0,0.0,3.0,300.68,6.76,36.16,0.62,0.52
47.026043,100,1036.172932,0.8,4.0,47.03,0.1,90.0,10.0,70.0,13.0,2.0,5.0,367.01,5.09,36.95,0.41,0.46
63.319767,100,1036.704642,0.66,0.0,63.32,0.03,97.0,3.0,92.0,3.0,0.0,2.0,316.97,12.95,25.21,0.52,0.45
76.57859,100,1037.31193,0.96,0.0,76.58,0.08,92.0,8.0,44.0,40.0,0.0,8.0,146.74,3.55,29.58,0.29,0.49
79.56538,100,1037.703318,0.81,1.0,79.57,0.0,100.0,0.0,98.0,0.0,1.0,1.0,205.14,15.49,16.41,0.71,0.56
49.19172,100,1038.196559,-1.0,4.0,49.19,0.02,98.0,2.0,91.0,4.0,0.0,3.0,478.16,5.68,37.36,0.54,0.34
64.8552,100,1038.62044,0.69,0.0,64.86,0.02,98.0,2.0,86.0,8.0,0.0,4.0,318.49,14.0,18.79,0.65,0.46
68.690605,100,1039.050182,0.73,0.0,68.69,0.01,99.0,1.0,93.0,5.0,0.0,1.0,296.76,14.08,20.4,0.68,0.4
46.992695,100,1039.520191,0.62,4.0,46.99,0.03,97.0,3.0,75.0,15.0,0.0,7.0,485.13,10.78,26.81,0.38,0.4
75.155876,100,1039.962772,0.92,4.0,75.16,0.12,88.0,12.0,42.0,38.0,1.0,7.0,146.81,2.57,22.88,0.35,0.44
47.392246,100,1040.262759,0.32,0.0,47.39,0.03,97.0,3.0,79.0,14.0,0.0,4.0,481.01,10.91,25.1,0.51,0.41
66.98095,100,1040.538469,0.83,3.0,66.98,0.04,96.0,4.0,71.0,17.0,1.0,7.0,261.35,5.92,30.92,0.49,0.28
57.229923,100,1040.908181,-1.0,6.0,57.23,0.02,98.0,2.0,87.0,8.0,1.0,2.0,396.22,11.94,24.46,0.5,0.26
57.82897,100,1041.297282,0.69,1.0,57.83,0.05,95.0,5.0,59.0,24.0,2.0,10.0,339.3,9.9,29.77,0.34,0.34
54.630245,100,1041.699215,0.8,1.0,54.63,0.09,91.0,9.0,62.0,22.0,2.0,5.0,301.47,5.06,31.24,0.45,0.36
52.496826,100,1042.029998,0.38,2.0,52.5,0.02,98.0,2.0,91.0,6.0,0.0,1.0,444.47,5.14,39.86,0.39,0.37
74.23944,100,1042.427753,0.78,3.0,74.24,0.02,98.0,2.0,96.0,2.0,0.0,0.0,222.82,15.3,16.04,0.71,0.31
68.25798,100,1042.71807,0.68,3.0,68.26,0.0,100.0,0.0,98.0,1.0,0.0,1.0,318.1,15.53,16.08,0.72,0.37
68.02299,100,1042.981965,0.85,1.0,68.02,0.04,96.0,4.0,75.0,16.0,1.0,4.0,250.51,8.83,29.84,0.54,0.27
78.176125,100,1043.258722,0.89,2.0,78.18,0.03,97.0,3.0,74.0,19.0,2.0,2.0,163.97,7.27,28.44,0.65,0.24
96.51847,100,1043.517984,0.92,1.0,96.52,0.0,100.0,0.0,97.0,1.0,2.0,0.0,35.78,6.4,38.62,0.63,0.26
57.525833,100,1043.784709,0.58,3.0,57.53,0.02,98.0,2.0,97.0,0.0,1.0,0.0,393.2,5.15,48.37,0.36,0.24
45.97408,100,1044.040366,0.38,3.0,45.97,0.01,99.0,1.0,98.0,0.0,0.0,1.0,525.99,6.4,42.29,0.34,0.25
83.13882,100,1044.339607,0.95,0.0,83.14,0.01,99.0,1.0,74.0,21.0,0.0,4.0,150.96,2.59,30.48,0.26,0.24
60.395954,100,1044.594835,0.62,0.0,60.4,0.01,99.0,1.0,97.0,1.0,0.0,1.0,380.46,14.65,23.09,0.67,0.28
51.40065,100,1044.855488,0.57,2.0,51.4,0.03,97.0,3.0,96.0,1.0,0.0,0.0,439.73,12.74,26.45,0.61,0.24
39.68376,100,1045.129102,0.68,6.0,39.68,0.06,94.0,6.0,81.0,5.0,3.0,5.0,514.49,4.74,38.41,0.47,0.24
53.52838,100,1045.42512,0.85,3.0,53.53,0.08,92.0,8.0,61.0,23.0,3.0,5.0,331.88,4.73,30.05,0.42,0.25
73.0489,100,1045.873062,0.67,3.0,73.05,0.02,98.0,2.0,95.0,2.0,1.0,0.0,234.96,13.33,22.05,0.52,0.27
43.468624,100,1046.20124,0.47,0.0,43.47,0.0,100.0,0.0,99.0,0.0,1.0,0.0,565.75,7.04,42.95,0.35,0.42
42.836433,100,1046.468527,0.47,2.0,42.84,0.03,97.0,3.0,93.0,2.0,2.0,0.0,527.93,5.12,37.6,0.42,0.3
52.925274,100,1046.758204,0.74,3.0,52.93,0.03,97.0,3.0,85.0,9.0,3.0,0.0,424.03,8.95,36.35,0.21,0.25
85.56528,100,1047.064533,0.88,2.0,85.57,0.04,96.0,4.0,66.0,25.0,1.0,4.0,151.21,3.51,35.32,0.3,0.27
82.99686,100,1047.382213,0.96,4.0,83.0,0.06,94.0,6.0,68.0,23.0,0.0,3.0,181.7,2.62,31.37,0.15,0.28
77.26651,100,1047.744495,0.95,4.0,77.27,0.1,90.0,10.0,56.0,23.0,3.0,8.0,208.94,3.28,30.59,0.23,0.29
57.867958,100,1048.075841,0.73,2.0,57.87,0.05,95.0,5.0,90.0,0.0,3.0,2.0,338.89,11.44,25.18,0.58,0.34
55.993004,100,1048.3716,0.54,2.0,55.99,0.0,100.0,0.0,95.0,3.0,1.0,1.0,440.63,7.72,31.31,0.41,0.31
69.86496,100,1048.66766,0.59,1.0,69.86,0.0,100.0,0.0,97.0,1.0,2.0,0.0,302.05,5.44,47.29,0.53,0.27
67.718796,100,1048.94298,0.64,3.0,67.72,0.01,99.0,1.0,97.0,1.0,1.0,0.0,306.57,11.45,28.13,0.48,0.27
59.33253,100,1049.189727,0.6,3.0,59.33,0.0,100.0,0.0,99.0,0.0,1.0,0.0,407.27,5.09,40.07,0.34,0.25
51.713207,100,1049.432085,0.45,1.0,51.71,0.01,99.0,1.0,96.0,1.0,0.0,2.0,468.08,13.09,24.36,0.5,0.23
75.487946,100,1049.702411,0.89,3.0,75.49,0.03,97.0,3.0,67.0,24.0,0.0,6.0,232.85,2.77,30.81,0.36,0.22
86.040054,100,1049.997437,0.98,4.0,86.04,0.06,94.0,6.0,59.0,28.0,3.0,4.0,149.36,1.95,28.71,0.26,0.25
84.145645,100,1050.291382,0.94,1.0,84.15,0.06,94.0,6.0,59.0,26.0,1.0,8.0,148.24,2.71,27.75,0.19,0.27
70.37274,100,1050.577135,0.75,2.0,70.37,0.01,99.0,1.0,99.0,0.0,0.0,0.0,279.78,9.6,31.82,0.4,0.27
59.509293,100,1050.851618,0.83,0.0,59.51,0.04,96.0,4.0,88.0,7.0,0.0,1.0,339.11,11.08,28.41,0.27,0.27
64.989525,100,1051.119237,0.81,2.0,64.99,0.02,98.0,2.0,75.0,19.0,0.0,4.0,317.12,11.15,23.5,0.54,0.25
86.621475,100,1053.146227,0.94,2.0,86.62,0.03,97.0,3.0,96.0,0.0,0.0,1.0,76.99,15.45,18.64,0.72,0.24
73.43778,100,1054.030293,0.91,2.0,73.44,0.1,90.0,10.0,52.0,27.0,0.0,11.0,273.64,1.85,26.39,0.21,1.98
64.638306,100,1054.765593,0.68,1.0,64.64,0.02,98.0,2.0,96.0,0.0,1.0,1.0,320.7,14.0,21.52,0.28,0.83
60.706554,100,1055.307187,0.64,3.0,60.71,0.02,98.0,2.0,98.0,0.0,0.0,0.0,360.78,11.0,27.95,0.51,0.67
58.015045,100,1055.841766,0.59,0.0,58.02,0.0,100.0,0.0,90.0,8.0,1.0,1.0,420.43,5.22,37.06,0.32,0.48
84.60534,100,1056.516052,0.96,4.0,84.61,0.1,90.0,10.0,54.0,31.0,0.0,5.0,171.88,1.66,26.65,0.32,0.49
72.35106,100,1057.69857,0.73,1.0,72.35,0.0,100.0,0.0,90.0,6.0,0.0,4.0,277.21,5.15,39.1,0.49,0.63
75.76411,100,1058.486197,0.66,0.0,75.76,0.0,100.0,0.0,95.0,4.0,1.0,0.0,243.12,15.92,16.19,0.49,1.13
46.844547,100,1059.418906,0.45,0.0,46.84,0.02,98.0,2.0,96.0,0.0,2.0,0.0,502.08,10.65,23.74,0.43,0.74
61.90827,100,1060.169367,0.55,0.0,61.91,0.0,100.0,0.0,98.0,1.0,0.0,1.0,381.54,9.96,27.74,0.47,0.88
53.5794,100,1061.220385,0.77,1.0,53.58,0.02,98.0,2.0,95.0,3.0,0.0,0.0,433.43,6.8,31.78,0.38,0.7
58.149822,100,1063.052125,0.61,1.0,58.15,0.03,97.0,3.0,87.0,8.0,0.0,2.0,370.22,4.68,46.32,0.3,0.96
48.47458,100,1063.813934,0.47,3.0,48.47,0.02,98.0,2.0,94.0,3.0,1.0,0.0,485.47,11.83,24.9,0.07,1.77
78.232704,100,1064.250775,0.78,2.0,78.23,0.01,99.0,1.0,93.0,2.0,3.0,1.0,200.47,5.3,40.97,0.44,0.71
68.312904,100,1064.731964,0.66,1.0,68.31,0.01,99.0,1.0,98.0,0.0,0.0,1.0,300.57,8.33,30.45,0.21,0.41
63.549034,100,1065.163827,0.74,0.0,63.55,0.02,98.0,2.0,78.0,16.0,0.0,4.0,331.8,11.3,19.1,0.38,0.44
